41381,50
16624,50
233485,3
372104,2
149208,16
378307,1
238660,2
56977,3
81774,50
5046,8
271488,3
41004,50
113678,3
125288,1
143194,3
79282,4
2847,2
256446,15
36067,1
370504,8
162091,4
87645,31
153738,1
178992,50
94482,3
72237,1
201817,1
54906,50
326088,50
57857,7
105515,1
144231,1
158005,50
305973,10
19792,1
393630,1
1215,1
246612,9
1544,4
42991,1
143182,50
54332,1
97813,45
161080,1
5092,1
177779,2
99774,10
203025,27
286301,29
315485,27
106485,50
6583,1
391615,1
11247,50
57165,15
17138,50
377758,1
45231,4
339163,1
40400,1
165461,5
304991,4
74215,1
332818,1
113850,2
199577,1
360535,2
212852,4
258696,1
131565,3
76114,1
41104,2
174251,1
277529,3
172296,49
229804,7
91811,1
181834,1
270260,2
40884,10
110105,1
5816,30
106430,4
376002,5
327586,11
1576,1
263876,23
313723,50
56590,1
253448,1
6486,16
361682,1
267548,2
315335,18
94053,1
216047,7
3139,1
225246,14
14041,1
146780,50
210452,1
109043,1
289209,25
20354,9
368611,1
243669,1
250912,1
72928,1
262459,2
373576,1
22319,2
165260,18
61129,1
6704,1
35711,1
287880,1
292023,1
251634,50
101993,2
5054,50
6384,39
260453,1
124769,4
66815,13
194788,2
230197,1
175770,25
252067,1
377996,18
24724,50
389593,50
323088,6
1173,2
105586,1
102266,1
300577,1
308980,11
18315,10
149929,4
72703,3
364012,1
239428,1
48406,7
226008,2
256432,1
386324,1
89077,2
334968,1
394177,4
22779,16
42615,50
5539,1
14887,50
136241,3
191276,3
348353,1
62696,3
67535,1
196657,1
127567,1
391459,6
81047,16
396412,1
39477,2
116126,2
117763,3
136691,4
87696,50
243618,1
109918,50
283249,1
324727,2
81315,1
26745,18
293219,24
163545,50
134420,6
336842,45
6670,1
364131,1
348869,50
65813,7
48748,1
284618,1
300650,2
212438,1
215163,50
8764,1
39040,50
59314,1
210483,2
134365,1
392497,28
326109,1
383165,1
8820,50
14232,1
48592,50
382455,1
186833,4
244176,1
205223,2
176274,2
25275,2
303997,50
234540,1
199404,1
228997,1
183432,2
156578,16
177890,1
121961,4
58423,1
230385,1
35627,50
129884,23
337434,1
170865,1
4771,1
226191,9
270752,6
250029,2
137640,1
50969,1
99352,50
256926,1
94056,2
163361,11
151193,5
264506,1
260063,1
232823,1
77944,2
352443,3
88372,4
333809,2
265436,13
120367,1
137055,27
68477,2
144385,1
13732,1
303871,2
396188,6
232213,50
33800,1
242358,1
62230,11
79403,50
178765,50
3170,45
363586,1
371068,13
89855,1
116552,1
245406,3
242172,2
196231,2
108717,1
355414,1
100334,2
331975,1
244309,1
362218,8
37532,1
15965,2
288692,1
71085,1
53495,1
24808,1
369116,4
393354,1
123872,6
200228,1
248761,1
57718,7
74269,12
260255,1
284113,50
125594,1
258990,15
336652,1
188277,2
283881,3
329382,1
317338,1
303755,3
295172,50
256418,20
325115,3
166093,50
362349,3
58793,29
239100,1
26171,1
96356,17
80786,50
397073,1
56823,1
307660,1
342837,1
239632,25
149323,1
244759,2
79715,1
134468,13
196520,1
276458,2
189904,1
249832,1
317051,1
364585,3
285857,37
175477,50
139641,50
48166,1
206826,2
50883,1
50934,50
30146,3
981,7
88238,14
236987,2
88832,1
64210,2
115699,1
155222,1
198992,2
124260,1
41094,13
260196,1
7358,2
40610,3
373503,2
248457,1
394533,2
108584,1
138858,50
356507,3
396982,1
990,4
6549,1
133755,4
196668,17
199489,1
224955,2
105534,3
302306,2
226065,1
104213,50
32098,1
244147,50
347773,5
263248,2
20206,11
175558,2
132233,2
163876,16
1247,1
349872,3
260766,2
345042,1
12890,1
91038,33
125722,1
167492,2
4308,50
86595,1
117970,1
180265,1
48768,11
58276,1
72105,1
273131,1
12115,1
312534,3
255295,1
264801,25
127520,1
157011,22
75245,50
124737,1
16924,1
276877,1
168825,2
205017,1
186270,1
36031,11
84261,50
11128,4
105323,4
186912,1
7572,4
50940,2
283985,5
224711,11
2928,1
335472,2
53505,1
126089,38
331407,1
213501,13
319394,1
39085,3
22091,1
321293,11
64422,50
270393,2
2321,1
44322,15
295424,2
294396,2
246831,2
117242,5
314813,1
355610,1
49704,50
345051,1
99809,1
261526,21
92795,9
345203,1
85957,1
329795,1
65738,50
28564,2
245574,1
111284,11
102874,33
271964,1
5228,4
312407,50
273011,5
24655,1
285293,7
112121,2
124353,2
33707,1
99525,50
34881,1
319225,1
343701,3
163455,1
134686,30
242369,50
296161,6
4787,50
105307,50
201362,1
386062,3
81407,1
813,1
205286,1
100569,14
281169,1
259072,50
165273,1
292311,4
89788,7
388548,1
397860,31
204054,1
27202,28
360969,1
13692,1
270416,5
290265,50
26111,10
385429,1
3190,8
207864,1
46568,2
378527,1
392274,1
97004,21
26092,1
10617,47
206517,12
351202,1
6532,50
350398,1
1233,1
259758,50
207472,2
28244,1
15537,1
179018,1
107313,50
397485,2
106213,2
7467,1
375725,7
6619,6
182571,1
50194,19
18172,50
48260,1
231982,1
114931,3
1779,50
241590,12
301672,1
11943,2
365647,3
304425,50
226171,1
263026,1
114647,1
48509,3
46357,1
89394,1
63261,12
13650,1
81462,21
324775,50
395739,3
398492,2
173113,1
70998,1
385333,1
228588,40
359230,1
165939,1
91139,2
168628,2
147399,1
98387,1
75266,8
96138,50
294021,1
152115,32
2835,1
34026,13
90995,2
153774,17
229595,1
44332,5
279538,1
8179,6
191465,1
77820,3
335221,7
53444,1
9821,6
362864,1
346187,3
172775,39
247238,1
54399,50
348970,2
55345,2
333404,2
99706,10
68983,1
37394,14
73742,1
207877,1
287077,5
306617,1
66094,1
130478,2
252076,22
289484,6
236167,18
225468,50
112746,10
43636,50
106062,50
382771,3
76665,7
160617,2
65829,1
221396,1
351292,50
218187,1
10463,50
13147,1
353661,1
67567,1
275691,1
188288,1
24958,21
138454,50
305687,1
59332,1
99011,1
389696,2
9218,50
122257,1
193703,3
104276,50
273042,1
310868,1
81412,17
303710,1
394354,1
319789,1
77646,1
6893,50
301330,50
26323,1
199511,1
36918,23
352931,1
310560,1
269445,50
150869,1
344559,1
103104,7
284118,7
63706,15
43604,4
73872,3
202880,2
130390,1
157430,3
105446,2
325665,1
181530,8
352801,10
355039,2
3241,1
139552,3
232725,1
365845,1
255967,8
115343,42
187401,1
123947,11
178588,1
378238,2
351945,8
156834,2
17708,2
328607,1
88340,32
223497,1
63889,50
389627,2
4935,1
214897,50
1496,2
308859,21
130063,1
113301,5
186906,50
145946,50
306933,1
118305,1
359962,1
237326,6
355731,14
164348,2
229420,16
198446,1
264343,3
248549,2
299000,2
58220,1
79723,7
349261,44
31709,2
206103,4
76351,1
115925,7
385059,14
250186,1
129387,14
270029,2
63506,13
19772,3
281949,1
333628,1
135103,1
303470,1
112147,3
68682,4
193297,1
301826,2
2825,4
330814,8
138520,1
54646,1
378287,2
271578,2
131435,1
105623,1
221714,1
6084,1
66474,3
249547,50
286503,1
193394,2
24635,7
72912,3
302827,11
2030,3
335709,3
7736,1
99038,2
97858,39
77910,50
391999,1
175685,1
50245,50
279786,1
172452,18
5026,5
56762,13
195327,1
82651,21
309485,1
45327,12
25958,1
159266,50
211435,1
341530,1
8928,3
264710,1
7732,50
79946,2
75879,1
194049,1
292342,12
372222,1
357766,1
3921,1
138566,50
31270,1
52466,1
323744,1
86267,3
117409,2
64763,3
373364,1
380973,1
42649,50
1539,1
60646,50
54467,1
70773,1
243016,1
257447,3
316653,3
51615,13
382855,50
243010,1
120729,1
318808,1
22473,39
325246,1
177353,25
93143,2
7899,50
321183,12
352622,16
121162,12
14969,8
107821,1
327364,17
343844,1
128776,50
284615,2
292892,1
13893,50
3744,50
277403,50
187893,4
140865,20
245585,31
265158,1
31224,5
268747,1
265156,7
35214,3
52221,5
90874,2
93554,3
16880,1
6213,20
34525,50
331414,50
275780,1
50660,2
246916,2
37914,1
332864,2
139471,7
130527,1
316925,1
286647,9
9192,2
265155,3
4482,50
217033,2
223221,1
27914,2
370389,1
47770,14
109016,50
1584,2
335433,1
122461,1
32104,1
67804,1
146546,4
272863,1
83863,6
105174,1
242014,1
192608,1
90693,2
19304,2
22310,6
54280,2
370840,1
106362,1
238414,11
37982,5
214926,2
106535,7
48502,2
75840,10
362272,3
123508,1
133175,1
69296,1
237032,4
269548,1
2833,1
214856,3
7887,1
30644,50
283129,1
46128,10
231378,2
242707,6
59540,8
128160,50
90939,50
23693,2
377315,3
284079,2
46704,3
336076,10
15745,16
131742,3
364931,1
351257,4
9890,1
182326,1
10592,15
12807,22
71499,50
339972,2
259009,1
255611,10
365180,1
288495,50
356529,1
300136,1
192599,2
146449,50
190901,1
333321,1
7697,2
44571,5
354015,2
18882,3
25349,8
96548,1
264204,50
96262,5
187411,6
39192,2
280751,2
290133,1
222970,1
8788,4
12908,2
30073,2
335578,9
140096,1
263076,1
35829,2
123113,2
284718,12
73296,1
135600,50
290259,1
211705,1
310131,1
54695,2
362648,4
25405,1
362607,7
184252,1
73574,2
294354,1
261598,1
139704,50
239911,3
120989,1
184568,1
331400,8
56135,1
42888,4
239659,2
230881,1
276428,1
273006,3
118211,10
318128,1
2631,5
63879,50
188622,1
211686,2
49846,32
250744,4
137317,1
239301,1
200431,2
223136,1
221582,4
288568,1
138696,1
103967,1
261876,5
32360,1
168640,1
4624,1
86734,4
50157,50
74126,1
187806,1
226373,1
138367,1
103902,3
392498,16
2205,4
148223,2
147680,6
75134,5
306930,1
225565,50
170674,9
306328,1
109841,2
298008,2
8091,23
142571,1
329932,1
37969,1
320637,2
272358,3
270562,5
3438,1
114047,1
102102,2
6407,1
329555,20
297584,4
325994,1
296280,1
275634,49
219463,1
156740,1
57048,50
276123,1
6379,1
4825,1
39794,40
242505,5
78871,1
245447,38
271632,1
366015,1
163494,1
269147,2
91036,11
117246,50
397380,1
366096,1
87633,1
314482,1
6567,50
42750,1
85657,50
53274,50
262290,5
27317,2
4841,6
95292,5
285406,4
9100,8
136046,13
78644,50
263082,1
48282,2
212339,9
277352,4
346373,1
24308,1
276763,1
351901,38
95225,1
37984,3
45711,1
16372,50
226083,4
183732,6
104140,3
9600,1
258634,3
360081,15
3417,1
49129,2
134138,1
302660,4
58506,1
4820,9
220217,22
330576,1
84301,50
290301,2
39251,50
343972,11
304700,4
46663,3
71490,50
11213,1
75475,2
352901,1
224265,1
79116,8
393024,2
44872,2
383715,7
1310,2
194715,2
96566,26
360914,5
293067,1
15561,1
242801,1
138535,2
26538,50
237085,50
52472,26
73264,1
62409,4
20222,1
20353,1
378416,17
399262,1
395060,2
344628,1
96515,15
17036,2
125217,38
215269,7
5914,6
245030,3
21775,14
168025,50
210326,1
24260,1
47299,50
267833,2
78536,4
219228,3
208127,3
68462,1
373678,1
297535,1
49509,26
386612,3
72065,1
66125,19
30878,2
89610,2
23949,2
274917,1
177939,3
291353,1
105787,3
85971,50
3326,7
43544,50
285213,1
24001,4
372266,50
300191,1
7774,50
9809,3
25649,1
1547,2
302646,2
310368,14
248595,2
203064,2
217569,50
280303,1
276324,2
189891,1
97452,1
97176,2
321119,8
320126,4
367146,1
343425,2
50892,50
125471,1
349946,1
127015,1
235473,11
155190,1
12770,2
234916,5
24092,2
166568,3
364242,6
106044,2
80664,1
257091,4
92430,50
244859,4
256567,1
263864,2
307780,2
99256,4
22074,4
264619,1
2217,1
38275,3
330567,4
36609,2
375157,28
249417,8
228340,28
16150,6
107856,36
14668,7
110549,1
336167,1
1248,1
111918,50
91350,3
43872,1
5037,8
47386,2
193161,1
62358,4
41575,1
31753,35
37908,1
78180,2
23345,14
314002,1
242719,1
210218,1
63291,5
40139,1
314971,16
17283,50
164614,1
221814,6
96283,1
353486,1
83659,50
349072,4
204063,50
220713,1
288665,1
57491,4
256946,50
39137,1
168441,1
23275,2
82656,50
300626,1
329992,21
237558,1
377580,6
18675,50
268817,27
85632,50
113776,50
21753,4
142419,6
67194,16
123573,1
283942,6
339379,2
301743,10
306161,2
28578,1
120763,50
91663,1
346075,50
77661,37
102890,1
155640,14
4901,22
6621,50
694,5
128210,1
2371,50
302637,10
339395,3
94065,2
202907,3
346951,8
83067,1
268890,2
26219,1
144641,2
121347,5
67039,1
16742,2
56882,2
75218,1
138248,3
190433,1
331934,25
334441,1
371357,1
47253,1
377934,2
262960,3
3063,11
361767,1
75582,2
359065,1
338437,1
92209,2
396917,1
157065,1
18928,1
114603,2
287306,40
15765,11
311331,21
366319,1
259779,3
395995,2
86146,1
271148,2
256059,19
2993,1
399884,1
94602,9
138502,1
170872,3
72195,50
318013,1
91711,2
345183,1
218369,4
316152,1
286187,4
307923,2
173407,5
131689,1
94353,1
126154,2
127226,50
333678,1
393196,1
290412,1
213186,50
293166,3
370128,1
3147,27
2112,20
241058,1
91944,2
1435,1
312396,4
197839,3
33702,1
65603,1
60015,1
185693,1
287450,38
49479,1
96846,50
118223,6
128746,2
55451,2
88223,41
120533,19
345346,2
252055,1
395092,1
356163,5
391632,1
230650,1
93515,7
81457,5
277336,8
184446,27
366961,1
106195,18
235443,2
55985,10
101821,4
240278,7
99468,2
34979,1
12885,6
126906,2
4974,5
370595,1
394585,1
158260,2
42405,5
393967,1
334982,1
6557,4
117116,12
107158,50
314156,6
30481,1
69803,2
129489,9
371414,1
222501,50
91069,50
201204,2
386839,3
322183,3
57561,31
21118,50
188818,1
335889,39
222830,6
38060,6
38748,50
85734,1
6703,3
346313,4
112112,5
96632,2
47960,3
259639,14
137150,3
22632,50
393086,2
256518,14
243683,1
77049,44
134502,1
52810,5
139118,2
189703,1
3091,6
35716,1
287096,1
313721,2
202895,21
395722,1
281865,1
173732,6
9026,27
26520,1
186773,1
70164,50
342372,1
98959,45
282013,1
199534,1
54354,35
391859,1
34297,22
277822,5
375027,18
256033,50
71917,2
78988,1
61337,1
194167,2
115682,1
49280,50
51915,7
59803,1
251124,1
284864,1
65763,1
212571,1
237017,1
119029,5
302388,2
102892,3
331480,1
281908,1
362463,1
290635,1
22522,1
55956,50
250541,2
256475,4
298398,2
72204,1
260852,2
191049,2
20247,2
294625,1
30484,1
212076,1
9397,2
10203,2
10599,6
115071,1
7367,1
110201,10
253741,8
213384,1
235264,4
60633,1
187023,1
278661,1
167481,1
58582,1
375262,1
328106,3
6424,50
167312,50
350634,1
121006,50
300234,1
115051,7
140022,3
110089,33
109261,11
351287,4
22234,17
277358,7
73839,9
362285,1
5925,36
210877,1
399370,1
126402,50
128769,1
143922,2
205542,4
43913,4
382189,1
285640,1
123014,12
304153,1
340109,2
158579,2
13218,50
333285,45
3418,14
229914,1
87105,2
293958,1
30171,3
269959,4
269088,50
21618,4
18500,2
79707,10
121671,13
29574,2
129641,20
55852,1
309285,15
6656,3
364273,1
16643,31
397842,1
135864,22
83969,50
335778,1
239245,3
32363,10
297117,42
72745,1
375160,4
376326,50
348984,1
367865,1
196948,1
46418,50
157947,50
73824,1
109776,5
72637,1
283559,3
142432,50
207345,2
337242,1
171667,1
152539,10
9687,1
375009,1
130304,1
211581,2
101257,50
3626,4
86679,1
128785,2
84481,50
21240,1
274313,1
311371,1
267433,2
217194,1
264309,1
18998,50
358224,3
159108,50
281137,1
364093,5
11321,1
9121,6
284314,1
106283,50
275778,4
115437,2
352160,18
72048,11
128469,1
27413,50
197764,1
62325,7
267161,6
152385,3
65317,1
1438,1
163580,3
391539,10
145276,2
5698,1
368757,1
140831,4
180889,1
254100,3
116373,4
49371,50
32533,50
294215,6
69214,11
90578,3
31263,1
2475,50
152731,4
158465,4
387397,2
229609,3
44741,2
333187,1
230274,27
218356,1
364129,2
72284,7
10547,3
232807,1
108642,1
104399,50
181196,1
96532,3
230254,3
11982,10
100863,1
341508,10
254150,1
93523,3
144793,1
8479,9
25912,1
358449,11
7675,1
75028,47
383391,42
248065,1
68683,50
18489,11
70357,50
331037,7
171968,1
6247,13
379985,2
82103,50
302021,1
234524,1
20226,1
299822,3
299565,1
97424,1
386597,1
180911,6
128580,50
68626,27
114517,18
221251,1
326166,1
66290,3
110943,1
27865,11
37905,30
173491,3
271559,1
217464,50
17132,33
27176,3
127317,23
61043,50
104793,6
128730,1
211701,5
2737,2
127745,4
160323,2
275342,50
283625,1
75750,1
32677,2
324426,17
247255,1
36931,1
71839,49
245754,1
25325,2
352452,1
378434,2
31606,2
90839,1
354135,5
239343,2
84063,50
228176,1
368644,1
9184,1
136530,1
176219,1
148714,2
317969,50
87167,8
243448,2
395189,30
285134,7
48094,5
14374,3
55925,1
249452,6
26727,1
276868,7
239013,50
152691,1
101867,1
300221,1
317486,50
386428,12
285042,3
163930,5
18743,1
68267,3
292672,2
252230,1
205562,2
293493,1
366526,50
374578,27
284734,33
33328,1
145047,2
46631,10
342939,11
231296,2
72050,3
243779,7
167450,7
99172,1
62507,50
302463,2
185696,6
69473,9
25113,50
43182,50
34935,50
105416,50
296464,1
33391,1
231021,2
338936,1
93711,2
359624,1
113902,50
319744,3
220394,2
244943,1
316706,20
29338,1
324282,1
323245,3
18721,1
86311,3
1609,50
155248,2
341016,3
246063,31
312689,1
130336,1
40920,1
14764,2
20057,11
27730,3
148578,49
211803,50
225574,1
155059,2
81008,3
224938,3
188527,4
265519,1
214745,1
290794,1
209968,2
237701,1
37650,3
153207,19
169686,2
310683,2
29939,50
44088,11
307355,2
62550,50
217354,40
23005,31
367177,50
203136,2
110382,3
12513,50
5890,50
23848,50
309689,19
246904,3
9861,50
164194,1
326732,1
65687,34
346242,1
26327,1
23014,19
399117,7
331905,1
221668,1
252964,50
135710,1
100433,4
126172,21
5235,50
347732,1
229901,1
4103,1
336513,50
212788,4
83633,2
54959,50
80749,3
77304,50
351787,3
79562,5
133376,10
6298,10
207768,1
280192,1
33093,14
231424,5
359194,11
68449,2
57526,1
42611,15
34012,3
340635,2
144366,1
220010,50
181185,1
345181,2
179232,3
386879,1
255109,1
145829,1
109233,2
33256,4
100022,11
307974,50
49099,50
86522,2
20861,50
26397,1
57283,3
11353,1
93329,2
79087,1
133347,50
123333,50
367705,7
118126,1
349538,4
91144,4
15509,4
108216,50
771,6
353688,2
335149,4
378206,1
363944,7
63562,1
361561,3
246266,1
300396,2
386708,1
331189,6
68112,6
44792,1
358256,7
40309,1
99653,1
2789,6
140037,13
4900,1
388111,2
102207,1
18089,1
392477,1
33792,2
1689,8
132440,1
74223,16
357537,3
41046,1
214484,4
92676,2
12494,1
331964,15
1406,1
33142,4
61997,50
316403,1
36504,9
319483,1
352045,6
47953,2
358957,2
221829,1
32290,2
35590,2
305141,1
105524,1
2281,3
10195,1
256235,1
273715,1
6738,50
64463,50
305867,3
321729,1
364115,1
141641,1
239477,40
338419,3
3843,8
378373,1
33487,24
250940,1
75438,3
131333,1
62290,3
303900,4
234276,1
289794,50
254196,50
1774,6
121154,3
30281,3
143088,4
219699,1
80347,4
308302,7
65424,1
133410,2
15124,24
268150,1
57761,50
358291,1
125154,5
149213,2
144593,1
90900,50
280882,2
91943,19
338285,22
371020,1
99425,1
180362,2
20227,1
91245,5
331353,1
35657,1
243734,4
314817,5
84948,17
139905,7
54625,2
45553,6
2695,50
300397,1
42388,1
28415,50
393369,3
369505,1
20369,1
141160,1
127678,1
147354,1
40340,50
46832,30
331047,50
302798,50
75756,3
29983,50
5532,3
22529,1
279747,1
309321,1
249467,1
318217,1
301685,1
363436,1
10241,50
278614,6
100342,2
127367,10
59179,1
54150,5
19562,1
351900,50
395030,1
153366,2
38370,1
274651,1
84859,50
351339,2
276424,23
13313,50
43783,1
302428,1
130676,50
100574,2
10369,3
314876,50
258327,7
116335,8
50305,1
28331,1
64665,2
312898,4
283390,1
359224,1
336140,5
2944,10
361293,3
89859,1
115662,22
123827,3
340596,1
368218,2
43147,1
42129,7
240649,4
67253,6
259081,2
293287,19
85825,3
5937,23
38113,1
67085,23
96235,2
113466,50
317650,1
33344,1
153215,1
31574,1
249216,1
19060,1
336593,1
132673,3
56571,2
169787,1
223286,4
10593,3
331251,1
198411,1
103496,50
12194,2
85303,3
82020,3
268291,6
190479,1
102238,1
79410,50
189053,15
390924,4
13367,50
101670,2
117976,50
201206,8
286348,4
7627,1
111231,5
57304,7
164990,50
252173,50
103917,6
393737,50
98497,1
261747,6
203546,26
259224,4
8338,6
394853,1
3151,4
31207,1
278976,5
32564,1
281298,2
272037,7
14210,11
39523,47
63412,8
101303,6
87050,2
6830,6
161268,3
70034,1
61802,6
243398,1
6149,1
3334,10
8744,1
352485,14
4818,3
132153,1
395815,1
208014,1
391458,10
257660,26
296482,1
56696,1
70385,1
110851,1
284208,1
217360,3
186952,50
280275,11
201918,1
348792,1
281533,1
144984,1
113047,50
28391,3
247248,50
273036,4
396749,1
261367,2
12460,5
11008,2
212804,5
105045,1
146096,7
93895,3
4495,1
59216,6
95801,1
322849,4
316641,8
17984,2
348528,2
64104,1
207902,10
28969,50
131791,31
285070,1
384751,1
336260,50
227256,2
257133,50
40455,1
93355,5
127124,1
191704,2
349953,1
303587,4
165602,39
14451,50
383803,3
154715,1
67907,31
259825,12
147148,2
74516,22
57677,1
252277,1
6679,5
389152,2
399551,3
318156,1
311141,2
940,1
329661,1
45290,2
167983,1
337818,5
155864,1
48253,50
12117,50
269663,1
271154,17
365587,3
340686,1
50703,50
312378,1
389709,2
357374,2
77763,1
201690,6
74889,4
70832,1
63166,4
232680,3
122398,50
222278,25
188834,2
312784,1
178313,1
274803,1
198827,1
213239,1
21407,1
12674,19
40791,1
305455,1
106147,2
92211,50
39416,3
195403,2
389416,50
70644,50
205910,50
196642,1
106392,8
237200,50
386667,4
182222,1
251058,1
325624,1
164237,1
304800,4
392434,31
94206,20
241735,1
309719,1
114061,13
109648,50
57671,50
326719,2
1355,1
350415,5
67597,1
91007,5
318052,50
214485,4
26452,13
55904,37
272123,1
45450,1
105502,3
210507,1
80507,6
287696,1
183139,1
11810,50
286641,2
276219,1
236969,1
74824,3
315827,1
262108,1
369477,2
276667,1
68760,50
230264,6
109994,50
266483,2
309342,48
243383,1
341215,50
79941,2
64978,2
48451,2
92570,50
22119,1
274168,2
90133,1
128582,1
147326,50
185425,1
318338,5
196310,2
62468,50
319467,1
182656,2
298325,1
378098,2
31120,50
201186,35
83327,2
271837,1
16966,1
29645,2
1512,6
334779,3
315163,1
86749,50
73456,1
185006,1
92663,2
168672,39
21543,50
130736,2
333118,5
277154,3
309437,10
148313,5
310861,2
239211,14
219742,3
122589,1
168048,2
337626,1
74015,50
134099,1
188110,1
134159,50
218497,3
169095,3
61201,25
265088,1
353929,2
98365,2
327885,48
328931,1
5874,16
124913,2
258375,3
143843,3
40245,48
316469,1
144990,50
317948,1
98732,50
15005,9
329391,1
35999,2
213438,2
239051,1
337763,1
161207,1
44216,1
80970,2
3750,1
142513,50
128182,5
35731,25
393582,1
135073,50
129268,40
181412,1
310846,1
100757,1
38568,1
118393,50
87458,5
1494,50
139778,1
279445,1
30122,4
145949,50
386688,1
159683,1
24851,50
110956,50
117658,1
49132,2
388381,10
259921,1
124472,1
38106,1
338421,35
383881,1
18033,7
1454,50
69201,1
34060,1
171330,26
106041,18
259154,1
223975,7
357996,3
201955,1
50686,36
137543,7
81909,1
172955,35
38387,1
265255,1
88519,2
787,2
144985,2
76554,1
4907,1
22366,9
368787,10
127554,1
176317,1
99520,2
363143,6
265168,3
397160,1
117813,11
46296,5
101318,1
319408,14
110645,9
3569,50
239922,1
87521,1
384915,2
146360,8
14515,1
329978,1
70041,50
95562,1
337372,50
305399,1
2793,1
322623,2
39276,50
115955,1
382345,2
196354,1
285296,50
46367,5
91930,50
64584,1
51204,50
176426,50
382629,2
370003,1
51741,50
68364,1
77501,1
80500,5
389658,4
211026,1
159365,3
168055,50
855,3
255816,2
123644,10
113317,3
63833,31
128256,9
35243,50
338025,2
27109,1
331268,1
305659,1
177825,3
395669,1
169328,12
124738,6
292744,4
45096,32
3954,50
223777,5
119665,1
396406,5
207392,11
332153,2
337086,50
368909,1
366365,50
236934,1
25212,23
96438,50
365087,2
46835,50
137812,50
395517,1
360589,1
111100,1
251437,4
70826,1
147968,3
61737,1
303301,2
50672,50
91771,1
10629,1
66695,1
263558,1
198757,1
362772,3
257680,50
126162,24
49006,1
177959,1
149289,9
292019,50
175414,7
244625,17
30870,1
91512,3
142993,2
138722,4
159205,36
279357,1
383649,1
101364,1
137598,2
375051,1
165093,33
127131,50
270265,1
56441,3
156969,29
90526,9
306929,1
214426,1
374704,1
81900,1
305413,1
251896,50
383528,3
232109,1
3096,2
207069,1
18167,2
137686,4
219090,12
251657,3
339398,1
335787,1
262695,2
282370,14
236297,1
62054,4
326884,1
20314,1
340562,18
246159,4
41527,1
77896,2
312785,1
80567,19
378818,3
32102,3
220234,4
10233,50
308213,20
259554,1
9447,50
979,4
22721,5
70627,1
54681,50
129597,2
85955,1
380836,1
221656,2
151588,1
256537,4
233971,17
177284,1
23849,12
184499,1
6285,7
62014,5
362501,2
96983,1
112133,1
50954,1
59193,4
380178,2
268178,1
50316,2
49274,50
247010,1
2418,6
214210,25
285659,3
158365,2
391403,1
247834,3
115696,3
121709,1
282699,1
132002,50
379740,1
99111,2
376994,2
252786,5
317756,1
3612,2
133030,31
19831,3
117574,1
305919,3
238594,26
97111,1
205055,1
33196,1
2050,3
351985,1
31090,1
257963,4
199833,1
119683,2
192900,1
365267,1
270371,50
123677,18
12774,2
8213,14
282018,1
60871,25
115811,1
281992,2
29858,1
384395,1
88886,24
212885,1
7935,11
285670,5
2116,4
240405,1
215821,2
7798,3
185998,1
368929,9
71751,2
265138,2
52218,1
358383,1
383679,5
174593,2
30826,7
20209,41
4777,1
307147,1
353274,2
148545,1
204979,2
5893,44
337266,4
331726,1
255027,1
344883,1
304116,1
351559,15
12290,3
261690,1
12799,1
108404,2
16517,7
45492,2
397742,4
365119,3
375013,2
35602,1
98014,1
11794,1
298162,1
207972,2
50501,1
1941,4
368166,50
171496,1
102910,4
1961,50
40382,1
385298,2
81135,1
364432,1
108031,1
