54178
100
379157
23092
334281
294520
268057
123600
242574
242917
232691
172552
157715
397930
379783
217898
178219
107662
14851
186225
127726
356769
210538
224423
94831
10031
130394
55110
204334
399474
269954
318805
305272
316004
141837
392400
384779
64893
301724
286202
184831
212377
196260
369970
332694
141892
353198
184674
227298
368172
289647
194900
89113
130204
279978
363222
364595
382966
282629
201947
207340
260740
235383
125081
83523
205000
373694
249494
30612
328249
363107
76965
298040
23974
109603
350258
42953
341650
98310
84586
352292
169455
286925
